phone_encoded,Customer_id_encoded,Amount_Including_VAT,Order_Date,Return_Date,location_encoded,transaction_id_encoded
1528,3911,68,2023-07-28 00:00:00,1/1/00 00:00,6642c86a,2e7df696
1528,3941,65,2023-05-17 00:00:00,1/1/00 00:00,6642c86a,e6427661
1528,3993,95,2024-08-16 00:00:00,1/1/00 00:00,85f63b45,1a8c4f69
1528,4030,130,2023-07-02 00:00:00,1/1/00 00:00,62dbe763,689226d1
1528,4030,185,2023-07-02 00:00:00,1/1/00 00:00,62dbe763,689226d1
1528,4048,111,2023-06-05 00:00:00,1/1/00 00:00,41524b2f,01371fec
1528,4049,77,2023-05-13 00:00:00,1/1/00 00:00,41524b2f,e49f1598
1528,4050,140,2023-05-23 00:00:00,1/1/00 00:00,41524b2f,f30808d7
1528,4050,104,2023-05-23 00:00:00,1/1/00 00:00,41524b2f,f30808d7
1528,4050,185,2023-05-23 00:00:00,1/1/00 00:00,41524b2f,f30808d7
1528,4050,140,2023-05-23 00:00:00,1/1/00 00:00,41524b2f,f30808d7
1528,4052,175,2023-02-07 00:00:00,1/1/00 00:00,41524b2f,be3a0df5
1528,4052,28,2023-02-07 00:00:00,1/1/00 00:00,41524b2f,be3a0df5
1528,4053,145,2023-09-28 00:00:00,1/1/00 00:00,41524b2f,8ebc2ce5
1528,4055,90,2023-10-20 00:00:00,1/1/00 00:00,41524b2f,46d0bc60
1528,4055,88,2023-10-20 00:00:00,1/1/00 00:00,41524b2f,46d0bc60
1528,3828,104,2023-04-22 00:00:00,1/1/00 00:00,421e5f1c,67af61a1
1528,3810,105,2023-07-22 00:00:00,1/1/00 00:00,688eada9,58854dad
1528,3807,44,2023-01-06 00:00:00,1/1/00 00:00,688eada9,161b68b2
1528,2520,34,2023-08-21 00:00:00,1/1/00 00:00,82542e02,64becf9c
1528,2022,90,2023-02-18 00:00:00,1/1/00 00:00,a61c2b8f,182ef8ed
1528,2026,87,2023-09-03 00:00:00,1/1/00 00:00,a61c2b8f,c42e290c
1528,2035,155,2023-05-14 00:00:00,1/1/00 00:00,a61c2b8f,c3dc01dd
1528,2035,135,2023-05-14 00:00:00,1/1/00 00:00,a61c2b8f,c3dc01dd
1528,2039,22,2023-01-06 00:00:00,1/1/00 00:00,a61c2b8f,20bd281f
1528,2041,59,2023-06-13 00:00:00,1/1/00 00:00,a61c2b8f,f43dcc34
1528,2041,59,2023-06-13 00:00:00,1/1/00 00:00,a61c2b8f,f43dcc34
1528,2047,20,2023-07-20 00:00:00,1/1/00 00:00,a61c2b8f,3fc76574
1528,2262,25,2023-04-22 00:00:00,1/1/00 00:00,09304a38,0ac7849b
1528,2519,28,2023-03-27 00:00:00,1/1/00 00:00,82542e02,5e08408c
1528,2519,90,2023-03-27 00:00:00,1/1/00 00:00,82542e02,5e08408c
1528,2549,60,2023-02-20 00:00:00,1/1/00 00:00,83a1c700,8a7c66d0
1528,3797,30,2023-07-29 00:00:00,1/1/00 00:00,688eada9,ac69e851
1528,2556,27,2023-10-03 00:00:00,1/1/00 00:00,83a1c700,a15111ce
1528,2556,27,2023-10-03 00:00:00,1/1/00 00:00,83a1c700,a15111ce
1528,2565,39,2023-04-14 00:00:00,1/1/00 00:00,83a1c700,9201444b
1528,2575,130,2023-09-06 00:00:00,1/1/00 00:00,83a1c700,e74f1d93
1528,2575,99,2023-09-06 00:00:00,1/1/00 00:00,83a1c700,e74f1d93
1528,2586,92,2023-06-28 00:00:00,1/1/00 00:00,83a1c700,421cebbf
1528,1392,327.25,25/10/24 00:00,1/1/00 00:00,2ebfcf79,86e3948a
1528,2589,35,2023-07-07 00:00:00,1/1/00 00:00,83a1c700,3b29099f
1528,3796,36,2023-07-17 00:00:00,1/1/00 00:00,688eada9,abb7272f
1528,3796,24,2023-07-17 00:00:00,1/1/00 00:00,688eada9,abb7272f
1528,8865,29,2023-07-15 00:00:00,1/1/00 00:00,9ae67770,5e7c2a16
1528,9010,45,2023-04-03 00:00:00,1/1/00 00:00,65751190,386e8529
1528,82,96,2023-04-22 00:00:00,1/1/00 00:00,fc94cfcf,8fdcdb39
1528,6615,-94,2023-03-11 00:00:00,9/11/23 00:00,Online_Sales,df1d1675
1528,6616,173,2023-04-11 00:00:00,1/1/00 00:00,Online_Sales,1f1eb024
1528,6621,299,2023-04-11 00:00:00,1/1/00 00:00,330b5828,48e6be46
1528,10373,175,2023-04-11 00:00:00,1/1/00 00:00,6642c86a,4c06e8f9
1528,10373,155,2023-04-11 00:00:00,1/1/00 00:00,6642c86a,4c06e8f9
1528,1981,48,2024-05-05 00:00:00,1/1/00 00:00,85f63b45,86d1dac7
1528,1245,327,2023-04-11 00:00:00,1/1/00 00:00,490fd7d2,5d2d5392
1528,11771,115,2024-12-26 00:00:00,1/1/00 00:00,688eada9,e5cab28d
1528,1370,185,2023-04-11 00:00:00,1/1/00 00:00,2ebfcf79,afa8aad2
1528,955,32,2023-03-11 00:00:00,1/1/00 00:00,fafe45b3,1d340ceb
1528,3843,43,2023-04-11 00:00:00,1/1/00 00:00,421e5f1c,9e7f1234
1528,9050,327,2023-03-11 00:00:00,1/1/00 00:00,65751190,1ba86e59
1528,4002,145,2023-04-11 00:00:00,1/1/00 00:00,62dbe763,230a370f
1528,575,130,2023-04-11 00:00:00,1/1/00 00:00,10a46a4a,246811ee
1528,575,130,2023-04-11 00:00:00,1/1/00 00:00,10a46a4a,246811ee
1528,575,175,2023-04-11 00:00:00,1/1/00 00:00,10a46a4a,246811ee
1528,8514,7,2023-03-11 00:00:00,1/1/00 00:00,adf351d5,b0d5818b
1528,1041,119,2023-04-11 00:00:00,1/1/00 00:00,9990db05,1469c0e1
1528,1041,76,2023-04-11 00:00:00,1/1/00 00:00,9990db05,1469c0e1
1528,1041,76,2023-04-11 00:00:00,1/1/00 00:00,9990db05,1469c0e1
1528,1041,128,2023-04-11 00:00:00,1/1/00 00:00,9990db05,1469c0e1
1528,6624,56,2023-06-11 00:00:00,1/1/00 00:00,Online_Sales,11b5ea66
1528,6626,225,2023-06-11 00:00:00,1/1/00 00:00,41524b2f,bc6df720
1528,6627,327,2023-06-11 00:00:00,1/1/00 00:00,Online_Sales,2d06cd87
1528,6627,327,2023-06-11 00:00:00,1/1/00 00:00,Online_Sales,2d06cd87
1528,1369,170,2023-02-11 00:00:00,1/1/00 00:00,2ebfcf79,a48932d8
1528,1369,-90,2023-02-11 00:00:00,30/11/23 00:00,2ebfcf79,a48932d8
1528,1369,149,2023-02-11 00:00:00,1/1/00 00:00,2ebfcf79,a48932d8
1528,6734,156,2023-11-29 00:00:00,1/1/00 00:00,Online_Sales,ffab82df
1528,1369,145,2023-11-30 00:00:00,1/1/00 00:00,2ebfcf79,73016947
1528,8513,99,2023-02-11 00:00:00,1/1/00 00:00,adf351d5,14d89d95
1528,8513,145,2023-04-11 00:00:00,1/1/00 00:00,10a46a4a,71dcfc1e
1528,1718,-225,2023-02-11 00:00:00,5/11/23 00:00,fb72e28e,cfd65932
1528,6613,27,2023-02-11 00:00:00,1/1/00 00:00,Online_Sales,6e60a1eb
1528,6613,24,2023-02-11 00:00:00,1/1/00 00:00,Online_Sales,6e60a1eb
1528,6613,29,2023-02-11 00:00:00,1/1/00 00:00,Online_Sales,6e60a1eb
1528,6613,27,2023-02-11 00:00:00,1/1/00 00:00,Online_Sales,6e60a1eb
1528,6613,29,2023-02-11 00:00:00,1/1/00 00:00,Online_Sales,6e60a1eb
1528,6613,27,2023-02-11 00:00:00,1/1/00 00:00,Online_Sales,6e60a1eb
1528,6613,68,2023-02-11 00:00:00,1/1/00 00:00,Online_Sales,6e60a1eb
1528,6628,-119,2024-01-13 00:00:00,14/2/24 00:00,Online_Sales,d43be628
1528,6642,,2023-11-11 00:00:00,1/1/00 00:00,Online_Sales,ab77545f
1528,10390,-160,2023-08-11 00:00:00,11/11/23 00:00,688eada9,65a75f3c
1528,10675,107,2024-01-30 00:00:00,1/1/00 00:00,688eada9,0288700d
1528,7162,111,2024-07-03 00:00:00,1/1/00 00:00,Online_Sales,df4a5902
1528,6644,102,2023-11-16 00:00:00,1/1/00 00:00,Online_Sales,4aa5f91c
1528,6644,62,2023-11-16 00:00:00,1/1/00 00:00,Online_Sales,4aa5f91c
1528,6644,84,2023-11-16 00:00:00,1/1/00 00:00,Online_Sales,4aa5f91c
1528,6645,138,2024-11-29 00:00:00,1/1/00 00:00,Online_Sales,ab0fbcf5
1528,4032,116,2023-12-11 00:00:00,1/1/00 00:00,62dbe763,817e4287
1528,8043,81,2023-12-11 00:00:00,1/1/00 00:00,c25dda79,e68ee314
1528,8043,76,2023-12-11 00:00:00,1/1/00 00:00,c25dda79,e68ee314
1528,8043,28,2024-07-20 00:00:00,1/1/00 00:00,c25dda79,67292e81
1528,8043,28,2024-07-20 00:00:00,1/1/00 00:00,c25dda79,67292e81
1528,956,-130,2023-12-11 00:00:00,12/11/23 00:00,fafe45b3,b2ec4a24
1528,358,319,2023-12-11 00:00:00,1/1/00 00:00,67f6beac,e2d91b6e
1528,394,319,2023-12-11 00:00:00,1/1/00 00:00,67f6beac,19779087
1528,1870,98,2023-12-11 00:00:00,1/1/00 00:00,330b5828,276b0e40
1528,6646,-57,2023-11-13 00:00:00,4/12/23 00:00,Online_Sales,91ff78ae
1528,6646,-66,2023-11-13 00:00:00,4/12/23 00:00,Online_Sales,91ff78ae
1528,6646,2,2023-11-13 00:00:00,1/1/00 00:00,Online_Sales,91ff78ae
1528,6642,502,2023-11-11 00:00:00,1/1/00 00:00,Online_Sales,ab77545f
1528,6640,203,2023-10-11 00:00:00,1/1/00 00:00,Online_Sales,5caf00c9
1528,6639,171,2023-10-11 00:00:00,1/1/00 00:00,Online_Sales,697e3038
1528,1437,187,2023-09-11 00:00:00,1/1/00 00:00,2ebfcf79,3bd5f441
1528,6652,110,2023-11-14 00:00:00,1/1/00 00:00,Online_Sales,4b1b38cc
1528,3954,104,2023-07-11 00:00:00,1/1/00 00:00,6642c86a,1ecf1d10
1528,6629,155,2023-07-11 00:00:00,1/1/00 00:00,421e5f1c,f7a29df3
1528,6629,35,2024-10-14 00:00:00,1/1/00 00:00,Online_Sales,8161dcc8
1528,6630,64,2023-07-11 00:00:00,1/1/00 00:00,Online_Sales,bea04aee
1528,219,55,2023-07-11 00:00:00,1/1/00 00:00,d1d2e2b0,8cedd5c1
1528,10375,32,2023-07-11 00:00:00,1/1/00 00:00,c0d74163,c3b63a82
1528,6631,104,2024-09-21 00:00:00,1/1/00 00:00,Online_Sales,fcc7636b
1528,8758,165,2023-09-11 00:00:00,1/1/00 00:00,f1b24044,6b79670d
1528,6639,,2023-10-11 00:00:00,1/1/00 00:00,Online_Sales,697e3038
1528,9020,187,2023-09-11 00:00:00,1/1/00 00:00,65751190,59219744
1528,8545,175,2023-09-11 00:00:00,1/1/00 00:00,f3a00157,4d685e5a
1528,8545,25,2024-04-01 00:00:00,1/1/00 00:00,f3a00157,01135e28
1528,6636,,2023-10-11 00:00:00,1/1/00 00:00,Online_Sales,e54da321
1528,6636,47,2023-10-11 00:00:00,1/1/00 00:00,Online_Sales,e54da321
1528,6636,50,2023-10-11 00:00:00,1/1/00 00:00,Online_Sales,e54da321
1528,6636,48,2023-10-11 00:00:00,1/1/00 00:00,Online_Sales,e54da321
1528,6636,175,2023-10-11 00:00:00,1/1/00 00:00,Online_Sales,e54da321
1528,7964,132,2023-10-11 00:00:00,1/1/00 00:00,43c997eb,e342d9ad
1528,7964,187,2023-10-11 00:00:00,1/1/00 00:00,43c997eb,e342d9ad
1528,6639,192,2023-10-11 00:00:00,1/1/00 00:00,Online_Sales,697e3038
1528,1369,-195,2023-02-11 00:00:00,30/11/23 00:00,2ebfcf79,a48932d8
1528,82,26,2023-04-22 00:00:00,1/1/00 00:00,fc94cfcf,8fdcdb39
1528,6591,112,2023-10-28 00:00:00,1/1/00 00:00,Online_Sales,dfee6cd8
1528,6591,280,2023-10-28 00:00:00,1/1/00 00:00,Online_Sales,dfee6cd8
1528,8773,77,2023-10-28 00:00:00,1/1/00 00:00,a6d0d1d9,9f3986dd
1528,8773,140,2023-10-28 00:00:00,1/1/00 00:00,a6d0d1d9,9f3986dd
1528,357,260,2023-10-28 00:00:00,1/1/00 00:00,67f6beac,90390e24
1528,1534,39,2023-10-28 00:00:00,1/1/00 00:00,33ad869b,ce6226ab
1528,1534,90,2023-10-28 00:00:00,1/1/00 00:00,33ad869b,ce6226ab
1528,10356,170,2023-10-30 00:00:00,1/1/00 00:00,33ad869b,f9ef2a24
1528,10356,216,2023-10-30 00:00:00,1/1/00 00:00,33ad869b,f9ef2a24
1528,8874,145,2023-10-28 00:00:00,1/1/00 00:00,9ae67770,f52bcbe3
1528,4001,79,2023-10-28 00:00:00,1/1/00 00:00,62dbe763,6785f72a
1528,10348,170,2023-10-28 00:00:00,1/1/00 00:00,ef84ea37,8af4effa
1528,6593,327,2023-10-29 00:00:00,1/1/00 00:00,Online_Sales,1e2530df
1528,8041,116,2023-10-29 00:00:00,1/1/00 00:00,c25dda79,3b57e4a2
1528,6598,228,2023-10-30 00:00:00,1/1/00 00:00,Online_Sales,1da32b66
1528,3288,-69,29/6/24 00:00,29/6/24 00:00,fafe45b3,0abfc920
1528,3288,69,29/6/24 00:00,1/1/00 00:00,fafe45b3,8e62a0da
1528,3288,109.65,13/6/24 00:00,1/1/00 00:00,fafe45b3,76d9ab6a
1528,3288,140.25,13/6/24 00:00,1/1/00 00:00,fafe45b3,76d9ab6a
1528,6601,-280,2023-10-30 00:00:00,17/11/23 00:00,Online_Sales,603715c8
1528,1910,130,2023-10-30 00:00:00,1/1/00 00:00,330b5828,e008a10a
1528,8787,71,2023-10-30 00:00:00,1/1/00 00:00,a6d0d1d9,4f76eb2b
1528,6602,78,2024-11-06 00:00:00,1/1/00 00:00,Online_Sales,69628ac2
1528,6589,-34,2023-10-28 00:00:00,1/11/23 00:00,Online_Sales,cf1dfd10
1528,6612,133,2024-06-26 00:00:00,1/1/00 00:00,Online_Sales,7bce278b
1528,82,26,2023-04-22 00:00:00,1/1/00 00:00,fc94cfcf,8fdcdb39
1528,96,27,2023-09-05 00:00:00,1/1/00 00:00,fc94cfcf,4edbeb63
1528,96,106,2023-09-05 00:00:00,1/1/00 00:00,fc94cfcf,4edbeb63
1528,96,27,2023-09-05 00:00:00,1/1/00 00:00,fc94cfcf,4edbeb63
1528,97,25,2023-05-08 00:00:00,1/1/00 00:00,fc94cfcf,fae30bc3
1528,98,83,2023-08-08 00:00:00,1/1/00 00:00,fc94cfcf,f9918809
1528,102,65,2023-06-09 00:00:00,1/1/00 00:00,fc94cfcf,27be4c7a
1528,105,95,2023-01-10 00:00:00,1/1/00 00:00,fc94cfcf,c955b047
1528,165,-50,2023-09-30 00:00:00,2/10/23 00:00,8335b128,4c480c50
1528,165,60,2023-02-10 00:00:00,1/1/00 00:00,8335b128,b9b6079f
1528,189,129,2023-04-07 00:00:00,1/1/00 00:00,d1d2e2b0,089fe288
1528,199,49,2023-07-28 00:00:00,1/1/00 00:00,d1d2e2b0,8c8d4d9b
1528,212,71,2023-04-10 00:00:00,1/1/00 00:00,d1d2e2b0,15a95efa
1528,212,125,2023-04-10 00:00:00,1/1/00 00:00,d1d2e2b0,15a95efa
1528,212,110,2023-04-10 00:00:00,1/1/00 00:00,d1d2e2b0,15a95efa
1528,355,-95,2023-09-19 00:00:00,19/9/23 00:00,67f6beac,628a48d8
1528,355,95,2023-09-19 00:00:00,1/1/00 00:00,67f6beac,4e95df46
1528,6583,35,2023-10-27 00:00:00,1/1/00 00:00,Online_Sales,dc806473
1528,10346,32,2023-10-27 00:00:00,1/1/00 00:00,688eada9,039ae9b8
1528,10347,170,2023-10-27 00:00:00,1/1/00 00:00,490fd7d2,3102f2fd
1528,10347,160,2023-10-27 00:00:00,1/1/00 00:00,490fd7d2,3102f2fd
1528,10347,240,2023-10-27 00:00:00,1/1/00 00:00,490fd7d2,3102f2fd
1528,6587,96,2023-10-28 00:00:00,1/1/00 00:00,Online_Sales,66fc0201
1528,6602,108,2024-09-17 00:00:00,1/1/00 00:00,Online_Sales,60e7300c
1528,6602,79,2024-06-10 00:00:00,1/1/00 00:00,Online_Sales,87e566a3
1528,6603,-189,2023-10-30 00:00:00,22/11/23 00:00,Online_Sales,a459a197
1528,6820,78,2024-01-17 00:00:00,1/1/00 00:00,Online_Sales,e6d9a836
1528,6820,-50,2024-01-17 00:00:00,12/2/24 00:00,Online_Sales,d475eacd
1528,6820,78,2024-01-17 00:00:00,1/1/00 00:00,Online_Sales,d475eacd
1528,6820,49,2024-01-18 00:00:00,1/1/00 00:00,Online_Sales,575575d9
1528,6820,-46,2024-01-29 00:00:00,21/2/24 00:00,Online_Sales,2b6a92c0
1528,6820,-46,2024-01-29 00:00:00,21/2/24 00:00,Online_Sales,2b6a92c0
1528,6820,-46,2024-01-29 00:00:00,21/2/24 00:00,Online_Sales,2b6a92c0
1528,6820,46,2024-01-29 00:00:00,1/1/00 00:00,Online_Sales,2b6a92c0
1528,6820,72,2024-02-02 00:00:00,1/1/00 00:00,Online_Sales,806345e1
1528,6820,58,2024-12-02 00:00:00,1/1/00 00:00,Online_Sales,0bb6c341
1528,6820,28,2024-07-10 00:00:00,1/1/00 00:00,Online_Sales,605d38cc
1528,10364,24,2023-01-11 00:00:00,1/1/00 00:00,688eada9,863dda59
1528,6611,-2000,2023-02-11 00:00:00,21/11/23 00:00,Online_Sales,3d674c4d
1528,6611,93,2024-12-24 00:00:00,1/1/00 00:00,13c2f653,6c80ede4
1528,6612,135,2023-02-11 00:00:00,1/1/00 00:00,Online_Sales,78036ae6
1528,6612,52,2024-06-01 00:00:00,1/1/00 00:00,Online_Sales,733bfd70
1528,6612,55,2024-06-01 00:00:00,1/1/00 00:00,Online_Sales,733bfd70
1528,6612,119,2024-06-26 00:00:00,1/1/00 00:00,Online_Sales,7bce278b
1528,1535,98,2023-01-11 00:00:00,1/1/00 00:00,33ad869b,f58a06e8
1528,1535,254,2023-01-11 00:00:00,1/1/00 00:00,33ad869b,f58a06e8
1528,6625,150,2023-06-11 00:00:00,1/1/00 00:00,Online_Sales,745e69f2
1528,6606,71,2024-11-28 00:00:00,1/1/00 00:00,Online_Sales,94e49613
1528,6603,268,2024-02-09 00:00:00,1/1/00 00:00,Online_Sales,472f53c3
1528,6603,268,2024-02-09 00:00:00,1/1/00 00:00,Online_Sales,472f53c3
1528,10357,24,2023-10-30 00:00:00,1/1/00 00:00,688eada9,20aee641
1528,6605,319,2023-10-31 00:00:00,1/1/00 00:00,Online_Sales,9a293f37
1528,6606,65,2023-10-31 00:00:00,1/1/00 00:00,Online_Sales,ba9c5460
1528,6606,71,2024-11-28 00:00:00,1/1/00 00:00,Online_Sales,94e49613
1528,6606,71,2024-11-28 00:00:00,1/1/00 00:00,Online_Sales,94e49613
1528,6606,71,2024-11-28 00:00:00,1/1/00 00:00,Online_Sales,94e49613
1528,8544,58,2023-01-11 00:00:00,1/1/00 00:00,f3a00157,6a18fbd1
1528,6609,135,2023-10-31 00:00:00,1/1/00 00:00,Online_Sales,c6e2f516
1528,6609,-79,2023-06-12 00:00:00,28/12/23 00:00,f1b24044,0e6d421a
1528,6770,36,2023-07-12 00:00:00,1/1/00 00:00,Online_Sales,f74b0079
1528,6770,116,2023-07-12 00:00:00,1/1/00 00:00,Online_Sales,f74b0079
1528,6770,79,2023-07-12 00:00:00,1/1/00 00:00,Online_Sales,f74b0079
1528,1407,79,2023-06-04 00:00:00,1/1/00 00:00,2ebfcf79,e5998498
1528,1407,110,2023-06-04 00:00:00,1/1/00 00:00,2ebfcf79,e5998498
1528,1406,60,2023-03-17 00:00:00,1/1/00 00:00,2ebfcf79,e93c7f89
1528,9480,89,2023-03-25 00:00:00,1/1/00 00:00,62dbe763,5ebe47b5
1528,4552,-20,2023-02-14 00:00:00,3/3/23 00:00,Online_Sales,4eb88680
1528,4552,-157,2023-02-14 00:00:00,3/3/23 00:00,Online_Sales,4eb88680
1528,4552,124,2023-02-14 00:00:00,1/1/00 00:00,Online_Sales,4eb88680
1528,4552,51,2023-02-14 00:00:00,1/1/00 00:00,Online_Sales,4eb88680
1528,7320,43,2024-04-22 00:00:00,1/1/00 00:00,Online_Sales,4dcd0fba
1528,5291,115,2023-06-04 00:00:00,1/1/00 00:00,Online_Sales,c70e01ff
1528,9318,99,2023-11-02 00:00:00,1/1/00 00:00,ef84ea37,ddea0b4b
1528,5370,-29,2023-04-28 00:00:00,18/5/23 00:00,Online_Sales,2039f9ee
1528,5370,29,2023-04-05 00:00:00,1/1/00 00:00,Online_Sales,d939c33f
1528,5370,33,2024-11-29 00:00:00,1/1/00 00:00,Online_Sales,58c20e26
1528,4867,175,2023-04-11 00:00:00,1/1/00 00:00,85f63b45,742c3a84
1528,4867,160,2024-01-20 00:00:00,1/1/00 00:00,Online_Sales,acac953f
1528,4867,265,2024-09-02 00:00:00,1/1/00 00:00,Online_Sales,651f64bb
1528,4867,178,2024-09-02 00:00:00,1/1/00 00:00,Online_Sales,651f64bb
1528,4867,9,2024-05-28 00:00:00,1/1/00 00:00,Online_Sales,ad7bc331
1528,6479,299,2023-09-27 00:00:00,1/1/00 00:00,Online_Sales,50d3bb16
1528,6479,25,2024-01-26 00:00:00,1/1/00 00:00,Online_Sales,b3d12436
1528,6479,50,2024-01-26 00:00:00,1/1/00 00:00,Online_Sales,b3d12436
1528,4322,47,2023-09-27 00:00:00,1/1/00 00:00,Online_Sales,80df3429
1528,4322,63,2024-03-22 00:00:00,1/1/00 00:00,Online_Sales,801583e9
1528,10343,136,2023-10-26 00:00:00,1/1/00 00:00,62dbe763,20f43a96
1528,9480,53,2023-03-25 00:00:00,1/1/00 00:00,62dbe763,5ebe47b5
1528,1388,165,26/10/24 00:00,1/1/00 00:00,2ebfcf79,f15568a3
1528,9480,63,2023-03-25 00:00:00,1/1/00 00:00,62dbe763,5ebe47b5
1528,5612,97,2024-12-06 00:00:00,1/1/00 00:00,436a35c0,b26e7c79
1528,5612,70,2024-12-06 00:00:00,1/1/00 00:00,436a35c0,b26e7c79
1528,4805,110,2023-02-26 00:00:00,1/1/00 00:00,Online_Sales,a9e9b1c2
1528,4805,-28,2023-02-26 00:00:00,27/3/23 00:00,Online_Sales,a9e9b1c2
1528,4805,-45,2023-02-26 00:00:00,27/3/23 00:00,Online_Sales,a9e9b1c2
1528,4805,-45,2023-02-26 00:00:00,27/3/23 00:00,Online_Sales,a9e9b1c2
1528,4805,-74,2023-02-26 00:00:00,27/3/23 00:00,Online_Sales,a9e9b1c2
1528,4805,-195,2023-02-26 00:00:00,27/3/23 00:00,Online_Sales,a9e9b1c2
1528,4805,-195,2023-02-26 00:00:00,27/3/23 00:00,Online_Sales,a9e9b1c2
1528,4805,17,2023-02-26 00:00:00,1/1/00 00:00,Online_Sales,a9e9b1c2
1528,4805,67,2023-02-26 00:00:00,1/1/00 00:00,Online_Sales,a9e9b1c2
1528,4805,17,2023-02-26 00:00:00,1/1/00 00:00,Online_Sales,a9e9b1c2
1528,4805,67,2023-02-26 00:00:00,1/1/00 00:00,Online_Sales,a9e9b1c2
1528,4805,45,2023-05-03 00:00:00,1/1/00 00:00,43c997eb,45bbda09
1528,4805,45,2023-05-03 00:00:00,1/1/00 00:00,43c997eb,45bbda09
1528,4805,185,2023-05-03 00:00:00,1/1/00 00:00,43c997eb,45bbda09
1528,4805,45,2023-05-03 00:00:00,1/1/00 00:00,43c997eb,45bbda09
1528,4805,74,2023-03-20 00:00:00,1/1/00 00:00,Online_Sales,775e4d0b
1528,9480,-74,2023-03-20 00:00:00,25/3/23 00:00,Online_Sales,775e4d0b
1528,10343,-200,2023-10-26 00:00:00,11/11/23 00:00,6642c86a,20f43a96
1528,10343,-200,2023-10-26 00:00:00,11/11/23 00:00,6642c86a,20f43a96
1528,10343,-136,2023-10-26 00:00:00,11/11/23 00:00,6642c86a,20f43a96
1528,6632,242,2023-08-11 00:00:00,1/1/00 00:00,Online_Sales,3c1cd000
1528,5751,66,2023-07-25 00:00:00,1/1/00 00:00,Online_Sales,80261329
1528,4138,52,2023-04-21 00:00:00,1/1/00 00:00,Online_Sales,f6c03de4
1528,4138,65,2023-09-15 00:00:00,1/1/00 00:00,Online_Sales,29808d42
1528,3874,22,2023-07-22 00:00:00,1/1/00 00:00,421e5f1c,146f93d7
1528,3874,89,2023-07-22 00:00:00,1/1/00 00:00,421e5f1c,146f93d7
1528,3874,41,2023-07-22 00:00:00,1/1/00 00:00,421e5f1c,146f93d7
1528,9274,157,2023-03-02 00:00:00,1/1/00 00:00,3989cc32,995166d7
1528,6502,120,2023-09-30 00:00:00,1/1/00 00:00,Online_Sales,8f6ab7e6
1528,5661,-65,2023-07-07 00:00:00,27/7/23 00:00,Online_Sales,4e6dc8d8
1528,5661,65,2023-07-07 00:00:00,1/1/00 00:00,Online_Sales,4e6dc8d8
1528,5661,65,2023-07-07 00:00:00,1/1/00 00:00,Online_Sales,4e6dc8d8
1528,1936,94,2023-07-16 00:00:00,1/1/00 00:00,85f63b45,b88f2ffa
1528,1936,25,2023-07-16 00:00:00,1/1/00 00:00,85f63b45,b88f2ffa
1528,1936,25,2023-07-16 00:00:00,1/1/00 00:00,85f63b45,b88f2ffa
1528,1967,319,2023-05-11 00:00:00,1/1/00 00:00,85f63b45,ea0aa921
1528,1967,132,2023-05-11 00:00:00,1/1/00 00:00,85f63b45,ea0aa921
1528,1967,-155,2024-06-01 00:00:00,6/1/24 00:00,85f63b45,42864f72
1528,2833,64,2024-09-02 00:00:00,1/1/00 00:00,Online_Sales,8f1049e0
1528,2833,-111,2024-08-03 00:00:00,9/3/24 00:00,85f63b45,9fdf3f60
1528,2833,66,2024-08-03 00:00:00,1/1/00 00:00,85f63b45,c404d010
1528,3661,99,2024-12-28 00:00:00,1/1/00 00:00,Online_Sales,29a11ec2
1528,3661,82,2024-12-28 00:00:00,1/1/00 00:00,Online_Sales,29a11ec2
1528,3661,82,2024-12-28 00:00:00,1/1/00 00:00,Online_Sales,29a11ec2
1528,1668,44,2023-04-12 00:00:00,1/1/00 00:00,da342e94,15873dd3
1528,10343,-112,2023-10-26 00:00:00,11/11/23 00:00,6642c86a,20f43a96
1528,10343,55,2023-10-26 00:00:00,1/1/00 00:00,62dbe763,20f43a96
1528,10391,383,2023-11-11 00:00:00,1/1/00 00:00,6642c86a,081a84b0
1528,10391,98,2023-11-11 00:00:00,1/1/00 00:00,6642c86a,081a84b0
1528,3873,29,2023-07-21 00:00:00,1/1/00 00:00,421e5f1c,a886e4c2
1528,1384,93.5,29/9/24 00:00,1/1/00 00:00,2ebfcf79,4fc9a102
1528,3873,27,2023-07-21 00:00:00,1/1/00 00:00,421e5f1c,a886e4c2
1528,1381,84.15,14/9/24 00:00,1/1/00 00:00,2ebfcf79,9ec03433
1528,3661,81,2024-12-28 00:00:00,1/1/00 00:00,Online_Sales,29a11ec2
1528,3661,-135,2024-12-28 00:00:00,20/1/25 00:00,Online_Sales,29a11ec2
1528,3661,-105,2024-12-28 00:00:00,20/1/25 00:00,Online_Sales,29a11ec2
1528,3661,-72,2024-12-28 00:00:00,20/1/25 00:00,Online_Sales,29a11ec2
1528,3661,-87,2024-12-28 00:00:00,20/1/25 00:00,Online_Sales,29a11ec2
1528,5612,97,2024-12-06 00:00:00,1/1/00 00:00,436a35c0,b26e7c79
1528,1393,106.25,9/11/24 00:00,1/1/00 00:00,2ebfcf79,69d13df4
1528,1983,32,2024-06-15 00:00:00,1/1/00 00:00,85f63b45,fb92fd0d
1528,3009,120,2024-11-29 00:00:00,1/1/00 00:00,a6d0d1d9,984b9f2e
1528,2260,220,2023-03-30 00:00:00,1/1/00 00:00,09304a38,066672a0
1528,2260,131,2023-03-30 00:00:00,1/1/00 00:00,09304a38,066672a0
